29	1	0.000113
29	1	0.000159
29	1	0.000068
29	1	0.000045
29	1	0.000068
29	1	0.000091
29	1	0.000068
29	1	0.000045
29	1	0.000045
29	1	0.000091
29	1	0.000091
28	1	0.000113
28	1	0.000068
28	1	0.000068
28	1	0.000068
28	1	0.000068
28	1	0.000159
28	1	0.000068
28	1	0.000045
28	1	0.000091
28	1	0.000091
28	1	0.000091
28	1	0.000045
28	1	0.000068
28	1	0.000045
28	1	0.000159
28	1	0.000068
28	1	0.000068
28	1	0.000045
27	1	0.000091
27	1	0.000068
27	1	0.000068
27	1	0.000113
27	1	0.000045
27	1	0.000045
27	1	0.000068
27	1	0.000045
27	1	0.000113
27	1	0.000091
27	1	0.000181
27	1	0.000091
27	1	0.000045
27	1	0.000068
27	1	0.000045
27	1	0.000091
27	1	0.000113
27	1	0.000136
26	1	0.000113
26	1	0.000068
26	1	0.000045
26	1	0.000068
26	1	0.000068
26	1	0.000091
26	1	0.000045
26	1	0.000181
26	1	0.000045
26	1	0.000181
26	1	0.000045
26	1	0.000045
26	1	0.000091
26	1	0.000113
26	1	0.000113
26	1	0.000091
26	1	0.000045
26	1	0.000045
26	1	0.000068
25	1	0.000136
25	1	0.000068
25	1	0.000091
25	1	0.000204
25	1	0.000181
25	1	0.000068
25	1	0.000068
25	1	0.000045
25	1	0.000136
25	1	0.000113
25	1	0.000227
25	1	0.000227
24	1	0.000227
24	1	0.000068
24	1	0.000113
24	1	0.000091
24	1	0.000113
24	1	0.000045
24	1	0.000227
24	1	0.000295
24	1	0.000091
24	1	0.000159
24	1	0.000091
24	1	0.000249
23	1	0.000204
23	1	0.000045
23	1	0.000227
23	1	0.000454
23	1	0.000408
23	1	0.000159
23	1	0.000068
23	1	0.000045
23	1	0.000204
23	1	0.000159
22	1	0.000159
22	1	0.000454
22	1	0.000136
22	1	0.000091
22	1	0.000045
22	1	0.000091
22	1	0.000091
22	1	0.000249
22	1	0.000249
22	1	0.000159
22	1	0.000227
21	1	0.000113
21	1	0.000113
21	1	0.000227
21	1	0.000295
21	1	0.000159
21	1	0.000295
21	1	0.000340
21	1	0.000136
21	1	0.000295
20	1	0.000363
20	1	0.000113
20	1	0.000317
20	1	0.000340
20	1	0.000113
20	1	0.000317
20	1	0.000317
20	1	0.000045
20	1	0.000113
20	1	0.000295
19	1	0.000272
19	1	0.000045
19	1	0.000136
19	1	0.000295
19	1	0.000317
19	1	0.000068
19	1	0.000091
19	1	0.000295
19	1	0.000363
19	1	0.000091
19	1	0.000159
19	1	0.000159
18	1	0.000317
18	1	0.000091
18	1	0.000068
18	1	0.000159
18	1	0.000136
18	1	0.000317
18	1	0.000045
18	1	0.000091
18	1	0.000159
18	1	0.000181
18	1	0.000295
18	1	0.000113
18	1	0.000045
18	1	0.000181
18	1	0.000091
17	1	0.000454
17	1	0.000181
17	1	0.000181
17	1	0.000159
17	1	0.000113
17	1	0.000159
17	1	0.000272
17	1	0.000454
17	1	0.000181
17	1	0.000204
17	1	0.000136
17	1	0.000136
17	1	0.000136
16	1	0.000272
16	1	0.000363
16	1	0.000091
16	1	0.000159
16	1	0.000249
16	1	0.000113
16	1	0.000136
16	1	0.000159
16	1	0.000249
16	1	0.000340
16	1	0.000136
16	1	0.000136
16	1	0.000272
16	1	0.000113
16	1	0.000136
16	1	0.000136
15	1	0.000249
15	1	0.000340
15	1	0.000136
15	1	0.000136
15	1	0.000295
15	1	0.000113
15	1	0.000113
15	1	0.000159
15	1	0.000204
15	1	0.000363
15	1	0.000136
15	1	0.000136
15	1	0.000317
15	1	0.000204
14	1	0.000159
14	1	0.000204
14	1	0.000363
14	1	0.000136
14	1	0.000136
14	1	0.000317
14	1	0.000204
14	1	0.000159
14	1	0.000204
14	1	0.000385
14	1	0.000113
14	1	0.000136
14	1	0.000340
14	1	0.000159
14	1	0.000181
13	1	0.000204
13	1	0.000136
13	1	0.000249
13	1	0.000113
13	1	0.000136
13	1	0.000363
13	1	0.000091
13	1	0.000408
13	1	0.000159
13	1	0.000340
13	1	0.000136
13	1	0.000454
13	1	0.000431
12	1	0.000499
12	1	0.000113
12	1	0.000454
12	1	0.000113
12	1	0.000317
12	1	0.000499
12	1	0.000113
12	1	0.000454
12	1	0.000159
12	1	0.000272
12	1	0.000499
12	1	0.000113
11	1	0.000181
11	1	0.000272
11	1	0.000204
11	1	0.000227
11	1	0.000363
11	1	0.000136
11	1	0.000113
11	1	0.000204
11	1	0.000272
11	1	0.000181
11	1	0.000227
11	1	0.000340
11	1	0.000181
11	1	0.000068
11	1	0.000068
11	1	0.000159
11	1	0.000272
11	1	0.000204
10	1	0.000204
10	1	0.000363
10	1	0.000159
10	1	0.000091
10	1	0.000045
10	1	0.000159
10	1	0.000295
10	1	0.000181
10	1	0.000204
10	1	0.000340
10	1	0.000181
10	1	0.000091
10	1	0.000068
10	1	0.000159
10	1	0.000272
10	1	0.000204
10	1	0.000181
10	1	0.000363
10	1	0.000159
10	1	0.000091
10	1	0.000068
10	1	0.000159
9	1	0.000272
9	1	0.000204
9	1	0.000181
9	1	0.000363
9	1	0.000159
9	1	0.000091
9	1	0.000068
9	1	0.000159
9	1	0.000295
9	1	0.000181
9	1	0.000181
9	1	0.000363
9	1	0.000159
9	1	0.000068
9	1	0.000091
9	1	0.000159
9	1	0.000295
9	1	0.000181
9	1	0.000181
9	1	0.000363
9	1	0.000181
9	1	0.000045
8	1	0.000091
8	1	0.000159
8	1	0.000295
8	1	0.000204
8	1	0.000181
8	1	0.000340
8	1	0.000181
8	1	0.000045
8	1	0.000091
8	1	0.000136
8	1	0.000340
8	1	0.000181
8	1	0.000181
8	1	0.000317
8	1	0.000204
8	1	0.000045
8	1	0.000091
8	1	0.000159
8	1	0.000317
8	1	0.000159
8	1	0.000204
8	1	0.000544
7	1	0.000136
7	1	0.000635
7	1	0.000159
7	1	0.000567
7	1	0.000113
7	1	0.000658
7	1	0.000159
7	1	0.000544
7	1	0.000136
7	1	0.000658
7	1	0.000159
7	1	0.000544
7	1	0.000136
6	1	0.000658
6	1	0.000159
6	1	0.000544
6	1	0.000136
6	1	0.000680
6	1	0.000113
6	1	0.000567
6	1	0.000136
6	1	0.000680
6	1	0.000113
6	1	0.000567
6	1	0.000136
5	1	0.000771
5	1	0.000726
5	1	0.000771
5	1	0.000567
5	1	0.000159
5	1	0.000748
5	1	0.000567
5	1	0.000181
5	1	0.000726
5	1	0.000544
4	1	0.000227
4	1	0.000703
4	1	0.000567
4	1	0.000227
4	1	0.000703
4	1	0.000567
4	1	0.000227
4	1	0.000544
4	1	0.000159
4	1	0.000544
4	1	0.000249
4	1	0.000544
4	1	0.000159
3	1	0.000544
3	1	0.000249
3	1	0.000522
3	1	0.000181
3	1	0.000544
3	1	0.000249
3	1	0.000522
3	1	0.000159
3	1	0.000340
3	1	0.000227
3	1	0.000249
3	1	0.000544
3	1	0.000136
3	1	0.000340
3	1	0.000227
3	1	0.000272
3	1	0.000499
3	1	0.000159
2	1	0.000340
2	1	0.000227
2	1	0.000272
2	1	0.000522
2	1	0.000159
2	1	0.000317
2	1	0.000227
2	1	0.000272
2	1	0.000522
2	1	0.000159
2	1	0.000340
2	1	0.000204
2	1	0.000272
2	1	0.000249
2	1	0.000272
2	1	0.000159
2	1	0.000340
2	1	0.000227
2	1	0.000227
2	1	0.000272
2	1	0.000272
2	1	0.000159
2	1	0.000340
2	1	0.000227
1	1	0.000227
1	1	0.000272
1	1	0.000272
1	1	0.000159
1	1	0.000363
1	1	0.000204
1	1	0.000227
1	1	0.000295
1	1	0.000272
1	1	0.000136
1	1	0.000363
1	1	0.000227
1	1	0.000204
1	1	0.000295
1	1	0.000272
1	1	0.000159
1	1	0.000340
1	1	0.000227
1	1	0.000204
1	1	0.000317
1	1	0.000249
1	1	0.000159
1	1	0.000340
1	1	0.000249
1	1	0.000181
1	1	0.000317
0	1	0.000272
0	1	0.000136
0	1	0.000363
0	1	0.000227
0	1	0.000181
0	1	0.000340
0	1	0.000272
0	1	0.000136
0	1	0.000363
0	1	0.000227
0	1	0.000181
0	1	0.000317
0	1	0.000272
0	1	0.000136
0	1	0.000363
0	1	0.000227
0	1	0.000181
0	1	0.000340
0	1	0.000249
0	1	0.000136
0	1	0.000385
0	1	0.000227
0	1	0.000159
0	1	0.000340
0	1	0.000272
0	1	0.000136
0	1	0.000363
0	1	0.000227
0	1	0.000181
-1	1	0.000340
-1	1	0.000272
-1	1	0.000113
-1	1	0.000385
-1	1	0.000227
-1	1	0.000159
-1	1	0.000363
-1	1	0.000249
-1	1	0.000136
-1	1	0.000363
-1	1	0.000249
-1	1	0.000159
-1	1	0.000340
-1	1	0.000272
-1	1	0.000113
-1	1	0.000385
-1	1	0.000227
-1	1	0.000159
-1	1	0.000363
-1	1	0.000272
-1	1	0.000113
-1	1	0.000385
-1	1	0.000227
-1	1	0.000159
-1	1	0.000363
-1	1	0.000249
-1	1	0.000113
-1	1	0.000385
-1	1	0.000227
-1	1	0.000159
-2	1	0.000363
-2	1	0.000249
-2	1	0.000136
-2	1	0.000385
-2	1	0.000227
-2	1	0.000159
-2	1	0.000340
-2	1	0.000272
-2	1	0.000113
-2	1	0.000385
-2	1	0.000249
-2	1	0.000136
-2	1	0.000363
-2	1	0.000272
-2	1	0.000113
-2	1	0.000385
-2	1	0.000227
-2	1	0.000159
-2	1	0.000363
-2	1	0.000249
-2	1	0.000113
-2	1	0.000385
-2	1	0.000249
-2	1	0.000136
-2	1	0.000385
-2	1	0.000249
-2	1	0.000113
-2	1	0.000385
-2	1	0.000249
-2	1	0.000136
-2	1	0.000363
-3	1	0.000363
-3	1	0.000408
-3	1	0.000227
-3	1	0.000159
-3	1	0.000363
-3	1	0.000363
-3	1	0.000385
-3	1	0.000249
-3	1	0.000136
-3	1	0.000385
-3	1	0.000249
-3	1	0.000113
-3	1	0.000385
-3	1	0.000249
-3	1	0.000136
-3	1	0.000363
-3	1	0.000363
-3	1	0.000408
-3	1	0.000227
-3	1	0.000136
-3	1	0.000385
-3	1	0.000363
-3	1	0.000408
-3	1	0.000227
-3	1	0.000136
-3	1	0.000385
-3	1	0.000340
-3	1	0.000408
-4	1	0.000249
-4	1	0.000136
-4	1	0.000385
-4	1	0.000340
-4	1	0.000385
-4	1	0.000249
-4	1	0.000136
-4	1	0.000385
-4	1	0.000340
-4	1	0.000408
-4	1	0.000249
-4	1	0.000136
-4	1	0.000726
-4	1	0.000408
-4	1	0.000249
-4	1	0.000113
-4	1	0.000385
-4	1	0.000363
-4	1	0.000408
-4	1	0.000249
-4	1	0.000113
-4	1	0.000385
-4	1	0.000340
-4	1	0.000408
-4	1	0.000249
-4	1	0.000113
-4	1	0.000408
-4	1	0.000340
-5	1	0.000408
-5	1	0.000249
-5	1	0.000113
-5	1	0.000385
-5	1	0.000363
-5	1	0.000385
-5	1	0.000249
-5	1	0.000136
-5	1	0.000363
-5	1	0.000363
-5	1	0.000408
-5	1	0.000249
-5	1	0.000113
-5	1	0.000385
-5	1	0.000363
-5	1	0.000385
-5	1	0.000272
-5	1	0.000113
-5	1	0.000385
-5	1	0.000340
-5	1	0.000408
-5	1	0.000249
-5	1	0.000113
-5	1	0.000408
-5	1	0.000340
-5	1	0.000385
-5	1	0.000272
-5	1	0.000113
-5	1	0.000385
-5	1	0.000340
-5	1	0.000385
-5	1	0.000272
-6	1	0.000113
-6	1	0.000408
-6	1	0.000340
-6	1	0.000385
-6	1	0.000385
-6	1	0.000385
-6	1	0.000340
-6	1	0.000408
-6	1	0.000249
-6	1	0.000113
-6	1	0.000408
-6	1	0.000340
-6	1	0.000385
-6	1	0.000272
-6	1	0.000113
-6	1	0.000385
-6	1	0.000363
-6	1	0.000385
-6	1	0.000249
-6	1	0.000136
-6	1	0.000385
-6	1	0.000340
-6	1	0.000385
-6	1	0.000295
-6	1	0.000091
-6	1	0.000385
-6	1	0.000363
-6	1	0.000385
-6	1	0.000272
-6	1	0.000113
-6	1	0.000363
-6	1	0.000363
-7	1	0.000385
-7	1	0.000295
-7	1	0.000091
-7	1	0.000408
-7	1	0.000340
-7	1	0.000408
-7	1	0.000249
-7	1	0.000113
-7	1	0.000748
-7	1	0.000385
-7	1	0.000272
-7	1	0.000091
-7	1	0.000748
-7	1	0.000408
-7	1	0.000272
-7	1	0.000091
-7	1	0.000385
-7	1	0.000363
-7	1	0.000385
-7	1	0.000363
-7	1	0.000408
-7	1	0.000340
-7	1	0.000431
-7	1	0.000249
-7	1	0.000091
-7	1	0.000408
-7	1	0.000340
-7	1	0.000385
-7	1	0.000272
-7	1	0.000113
-7	1	0.000385
-7	1	0.000363
-8	1	0.000408
-8	1	0.000249
-8	1	0.000091
-8	1	0.000748
-8	1	0.000408
-8	1	0.000272
-8	1	0.000091
-8	1	0.000748
-8	1	0.000408
-8	1	0.000249
-8	1	0.000113
-8	1	0.000726
-8	1	0.000408
-8	1	0.000249
-8	1	0.000113
-8	1	0.000408
-8	1	0.000340
-8	1	0.000385
-8	1	0.000272
-8	1	0.000091
-8	1	0.000748
-8	1	0.000408
-8	1	0.000249
-8	1	0.000113
-8	1	0.000748
-8	1	0.000408
-8	1	0.000227
-8	1	0.000113
-8	1	0.000748
-8	1	0.000408
-8	1	0.000249
-8	1	0.000113
-9	1	0.000726
-9	1	0.000431
-9	1	0.000227
-9	1	0.000113
-9	1	0.000408
-9	1	0.000340
-9	1	0.000385
-9	1	0.000272
-9	1	0.000113
-9	1	0.000385
-9	1	0.000340
-9	1	0.000431
-9	1	0.000227
-9	1	0.000113
-9	1	0.000408
-9	1	0.000340
-9	1	0.000385
-9	1	0.000272
-9	1	0.000091
-9	1	0.000408
-9	1	0.000340
-9	1	0.000408
-9	1	0.000249
-9	1	0.000113
-9	1	0.000385
-9	1	0.000363
-9	1	0.000385
-9	1	0.000272
-9	1	0.000091
-9	1	0.000408
-9	1	0.000340
-9	1	0.000408
-9	1	0.000249
-9	1	0.000113
-9	1	0.000748
-9	1	0.000408
-10	1	0.000249
-10	1	0.000091
-10	1	0.000748
-10	1	0.000408
-10	1	0.000249
-10	1	0.000113
-10	1	0.000748
-10	1	0.000408
-10	1	0.000249
-10	1	0.000091
-10	1	0.000748
-10	1	0.000658
-10	1	0.000091
-10	1	0.000748
-10	1	0.000680
-10	1	0.000091
-10	1	0.000748
-10	1	0.000658
-10	1	0.000113
-10	1	0.000726
-10	1	0.000408
-10	1	0.000272
-10	1	0.000091
-10	1	0.000748
-10	1	0.000748
-10	1	0.000748
-10	1	0.000680
-10	1	0.000091
-11	1	0.000748
-11	1	0.000385
-11	1	0.000272
-11	1	0.000113
-11	1	0.000726
-11	1	0.000771
-11	1	0.000748
-11	1	0.000658
-11	1	0.000113
-11	1	0.000726
-11	1	0.000680
-11	1	0.000091
-11	1	0.000748
-11	1	0.000680
-11	1	0.000091
-11	1	0.000748
-11	1	0.000748
-11	1	0.000748
-11	1	0.000771
-11	1	0.000748
-11	1	0.000748
-11	1	0.000771
-11	1	0.000748
-12	1	0.000748
-12	1	0.000748
-12	1	0.000771
-12	1	0.000771
-12	1	0.000748
-12	1	0.000771
-12	1	0.000748
-12	1	0.000771
-12	1	0.000771
-12	1	0.000748
-12	1	0.000771
-12	1	0.000748
-12	1	0.000771
-12	1	0.000771
-12	1	0.000748
-12	1	0.000771
-12	1	0.000771
-12	1	0.000748
-12	1	0.000454
-13	1	0.000317
-13	1	0.000748
-13	1	0.000771
-13	1	0.000431
-13	1	0.000340
-13	1	0.000748
-13	1	0.000227
-13	1	0.000181
-13	1	0.000363
-13	1	0.000159
-13	1	0.000068
-13	1	0.000499
-13	1	0.000272
-13	1	0.000068
-13	1	0.000136
-13	1	0.000068
-13	1	0.000204
-13	1	0.000204
-13	1	0.000091
-13	1	0.000068
-13	1	0.000340
-13	1	0.000181
-13	1	0.000317
-13	1	0.000091
-13	1	0.000113
-13	1	0.000272
-13	1	0.000431
-13	1	0.000635
-13	1	0.000113
-13	1	0.000635
-13	1	0.000159
-13	1	0.000272
-13	1	0.000317
-13	1	0.000159
-13	1	0.000159
-13	1	0.000091
-13	1	0.000544
-13	1	0.000159
-13	1	0.000363
-13	1	0.000045
-13	1	0.000136
-13	1	0.000136
-13	1	0.000068
-13	1	0.000295
-13	1	0.000045
-13	1	0.000113
-13	1	0.000091
-13	1	0.000159
-13	1	0.000340
-13	1	0.000045
-13	1	0.000091
-13	1	0.000091
-13	1	0.000136
-13	1	0.000045
-13	1	0.000091
-13	1	0.000045
-13	1	0.000272
-13	1	0.000113
-13	1	0.000068
-13	1	0.000091
-13	1	0.000045
-13	1	0.000068
-13	1	0.000068
-13	1	0.000340
-13	1	0.000045
-13	1	0.000045
-13	1	0.000113
-13	1	0.000068
-13	1	0.000340
-13	1	0.000068
-13	1	0.000068
-14	1	0.000068
-14	1	0.000045
-14	1	0.000068
-14	1	0.000068
-14	1	0.000068
-14	1	0.000068
-14	1	0.000181
-14	1	0.000113
-14	1	0.000113
-14	1	0.000091
-14	1	0.000091
-14	1	0.000068
-14	1	0.000045
-14	1	0.000045
-14	1	0.000091
-14	1	0.000091
-14	1	0.000045
-14	1	0.000068
-14	1	0.000045
-14	1	0.000317
-14	1	0.000045
-14	1	0.000045
-14	1	0.000045
-14	1	0.000045
-14	1	0.000091
-14	1	0.000068
-14	1	0.000068
-14	1	0.000159
-14	1	0.000091
-14	1	0.000136
-14	1	0.000091
-14	1	0.000045
-14	1	0.000045
-14	1	0.000091
-14	1	0.000091
-14	1	0.000068
-14	1	0.000385
-14	1	0.000204
-14	1	0.000091
-14	1	0.000045
-14	1	0.000068
-14	1	0.000068
-14	1	0.000045
-14	1	0.000045
-14	1	0.000045
-14	1	0.000068
-14	1	0.000159
-14	1	0.000091
-14	1	0.000068
-14	1	0.000091
-14	1	0.000159
-14	1	0.000136
-14	1	0.000045
-14	1	0.000045
-14	1	0.000091
-14	1	0.000068
-14	1	0.000091
-14	1	0.000045
-14	1	0.000068
-14	1	0.000045
-14	1	0.000091
-14	1	0.000091
-14	1	0.000045
-14	1	0.000227
-14	1	0.000113
-14	1	0.000068
-14	1	0.000045
-14	1	0.000045
-14	1	0.000159
-14	1	0.000068
-14	1	0.000045
-14	1	0.000159
-14	1	0.000068
-14	1	0.000045
-14	1	0.000068
-14	1	0.000045
-14	1	0.000045
-14	1	0.000068
-14	1	0.000113
-14	1	0.000068
-14	1	0.000204
-14	1	0.000227
-14	1	0.000136
-14	1	0.000136
-14	1	0.000045
-14	1	0.000068
-14	1	0.000227
-14	1	0.000045
-14	1	0.000113
-14	1	0.000068
-14	1	0.000272
-14	1	0.000159
-14	1	0.000068
-14	1	0.000136
-14	1	0.000091
-14	1	0.000068
-14	1	0.000045
-14	1	0.000068
-14	1	0.000068
-14	1	0.000045
-14	1	0.000204
-14	1	0.000045
-14	1	0.000045
-14	1	0.000091
-14	1	0.000045
-14	1	0.000045
-14	1	0.000091
-14	1	0.000363
-14	1	0.000045
-14	1	0.000091
-14	1	0.000068
-14	1	0.000045
-14	1	0.000045
-14	1	0.000136
-14	1	0.000091
-14	1	0.000113
-14	1	0.000045
-14	1	0.000136
-14	1	0.000159
-14	1	0.000045
-14	1	0.000091
-14	1	0.000068
-14	1	0.000045
-14	1	0.000045
-14	1	0.000159
-14	1	0.000068
-14	1	0.000068
-14	1	0.000045
-14	1	0.000136
-14	1	0.000091
-14	1	0.000091
-14	1	0.000068
-14	1	0.000091
-14	1	0.000227
-14	1	0.000045
-14	1	0.000068
-14	1	0.000045
-14	1	0.000113
-14	1	0.000068
-14	1	0.000159
-14	1	0.000068
-14	1	0.000045
-14	1	0.000113
-14	1	0.000136
-14	1	0.000136
-14	1	0.000113
-14	1	0.000136
-14	1	0.000045
-14	1	0.000249
-14	1	0.000045
-14	1	0.000091
-14	1	0.000091
-14	1	0.000113
-14	1	0.000068
-14	1	0.000045
-14	1	0.000091
-14	1	0.000045
-14	1	0.000136
-14	1	0.000136
-14	1	0.000045
-14	1	0.000045
-14	1	0.000136
-14	1	0.000113
-14	1	0.000136
-14	1	0.000091
-14	1	0.000113
-14	1	0.000045
-14	1	0.000068
-14	1	0.000068
-14	1	0.000091
-15	1	0.000204
-15	1	0.000136
-15	1	0.000091
-15	1	0.000159
-15	1	0.000091
-15	1	0.000068
-15	1	0.000068
-15	1	0.000091
-15	1	0.000113
-15	1	0.000091
-15	1	0.000227
-15	1	0.000045
-15	1	0.000113
-15	1	0.000272
-15	1	0.000045
-15	1	0.000159
-15	1	0.000045
-15	1	0.000068
-15	1	0.000068
-15	1	0.000181
-15	1	0.000068
-15	1	0.000136
-15	1	0.000068
-15	1	0.000113
-15	1	0.000181
-15	1	0.000045
-15	1	0.000045
-15	1	0.000068
-15	1	0.000091
-15	1	0.000091
-15	1	0.000159
-15	1	0.000136
-15	1	0.000045
-15	1	0.000045
-15	1	0.000045
-15	1	0.000045
-15	1	0.000113
-15	1	0.000091
-15	1	0.000045
-15	1	0.000068
-15	1	0.000068
-15	1	0.000113
-15	1	0.000227
-15	1	0.000045
-15	1	0.000227
-15	1	0.000045
-15	1	0.000068
-15	1	0.000045
-15	1	0.000091
-15	1	0.000068
-15	1	0.000045
-15	1	0.000091
-15	1	0.000181
-15	1	0.000091
-15	1	0.000136
-15	1	0.000068
-15	1	0.000113
-15	1	0.000181
-15	1	0.000068
-15	1	0.000340
-15	1	0.000136
-15	1	0.000068
-15	1	0.000045
-15	1	0.000113
-15	1	0.000204
-15	1	0.000091
-15	1	0.000136
-15	1	0.000091
-15	1	0.000113
-15	1	0.000045
-15	1	0.000091
-15	1	0.000340
-15	1	0.000068
-15	1	0.000091
-15	1	0.000272
-15	1	0.000045
-15	1	0.000113
-15	1	0.000136
-15	1	0.000136
-15	1	0.000091
-15	1	0.000091
-15	1	0.000068
-15	1	0.000068
-15	1	0.000045
-15	1	0.000159
-15	1	0.000045
-15	1	0.000159
-15	1	0.000249
-15	1	0.000068
-15	1	0.000068
-15	1	0.000295
-15	1	0.000091
-15	1	0.000091
-15	1	0.000204
-15	1	0.000091
-15	1	0.000068
-15	1	0.000136
-15	1	0.000068
-15	1	0.000181
-15	1	0.000068
-15	1	0.000068
-15	1	0.000068
-15	1	0.000045
-15	1	0.000045
-15	1	0.000045
-15	1	0.000045
-15	1	0.000091
-15	1	0.000136
-15	1	0.000159
-15	1	0.000045
-15	1	0.000091
-15	1	0.000045
-15	1	0.000113
-15	1	0.000068
-15	1	0.000068
-15	1	0.000045
-15	1	0.000091
-15	1	0.000113
-15	1	0.000091
-15	1	0.000045
-15	1	0.000045
-15	1	0.000045
-15	1	0.000136
-15	1	0.000091
-15	1	0.000091
-15	1	0.000045
-15	1	0.000091
-15	1	0.000317
-15	1	0.000136
-15	1	0.000136
-15	1	0.000249
-15	1	0.000113
-15	1	0.000091
-15	1	0.000091
-15	1	0.000068
-15	1	0.000045
-15	1	0.000091
-15	1	0.000045
-15	1	0.000045
-15	1	0.000045
-15	1	0.000113
-15	1	0.000340
-15	1	0.000181
-15	1	0.000136
-15	1	0.000068
-15	1	0.000068
-15	1	0.000136
-15	1	0.000091
-15	1	0.000045
-15	1	0.000091
-15	1	0.000045
-15	1	0.000136
-15	1	0.000091
-15	1	0.000113
-15	1	0.000136
-15	1	0.000113
-15	1	0.000159
-15	1	0.000068
-15	1	0.000068
-16	1	0.000272
-16	1	0.000113
-16	1	0.000045
-16	1	0.000068
-16	1	0.000045
-16	1	0.000159
-16	1	0.000068
-16	1	0.000045
-16	1	0.000068
-16	1	0.000272
-16	1	0.000091
-16	1	0.000091
-16	1	0.000045
-16	1	0.000113
-16	1	0.000068
-16	1	0.000181
-16	1	0.000136
-16	1	0.000045
-16	1	0.000068
-16	1	0.000113
-16	1	0.000091
-16	1	0.000091
-16	1	0.000045
-16	1	0.000113
-16	1	0.000045
-16	1	0.000181
-16	1	0.000068
-16	1	0.000136
-16	1	0.000045
-16	1	0.000045
-16	1	0.000045
-16	1	0.000068
-16	1	0.000045
-16	1	0.000091
-16	1	0.000181
-16	1	0.000068
-16	1	0.000091
-16	1	0.000091
-16	1	0.000204
-16	1	0.000045
-16	1	0.000068
-16	1	0.000068
-16	1	0.000045
-16	1	0.000045
-16	1	0.000045
-16	1	0.000091
-16	1	0.000045
-16	1	0.000091
-16	1	0.000045
-16	1	0.000068
-16	1	0.000091
-16	1	0.000340
-16	1	0.000068
-16	1	0.000045
